date,location,flavor,size,qty,defecttype,cavitynum,jobnum,shift
10/4/14,2,Sweet Greens and Lemon,15.2,13,3,,167909,2
10/11/14,2,Sweet Greens and Lemon,15.2,9,1,,167909,2
10/10/14,2,Sweet Greens and Lemon,15.2,2,1,,167909,2
10/6/14,2,Sweet Greens and Lemon,15.2,7,2,,167909,2
10/11/14,2,Sweet Greens and Lemon,15.2,22,6,,167909,2
10/8/14,2,Sweet Greens and Lemon,15.2,26,1,,167909,2
10/13/14,2,Sweet Greens and Lemon,15.2,3,3,,167909,2
10/6/14,2,Sweet Greens and Lemon,15.2,11,3,,167909,2
10/2/14,2,Sweet Greens and Lemon,15.2,1,5,,167909,2
10/16/14,2,Sweet Greens and Lemon,15.2,5,6,,167909,2
10/19/14,2,Sweet Greens and Lemon,15.2,10,2,,167909,2
10/14/14,2,Sweet Greens and Lemon,15.2,12,6,,167909,2
10/11/14,2,Sweet Greens and Lemon,15.2,29,1,,167909,2
10/17/14,2,Sweet Greens and Lemon,15.2,21,6,,167909,2
10/13/14,1,Reg Orange,15.2,19,5,,167840,2
10/10/14,1,Sweet Greens and Lemon,15.2,2,6,,167909,2
10/4/14,1,Sweet Greens and Lemon,15.2,18,6,,167909,2
10/10/14,1,Sweet Greens and Lemon,15.2,18,5,,167909,2
10/14/14,1,Sweet Greens and Lemon,15.2,13,6,,167909,2
10/4/14,1,Sweet Greens and Lemon,15.2,3,5,,167909,2
10/10/14,1,Sweet Greens and Lemon,15.2,9,3,,167909,2
10/18/14,1,Sweet Greens and Lemon,32,26,3,,167908,2
10/12/14,1,Protein,15.2,29,6,,167925,2
10/5/14,1,Protein,15.2,21,4,,167925,2
10/1/14,1,Reg Orange,15.2,29,3,,167840,2
10/15/14,1,Reg Orange,15.2,7,3,,167840,2
10/20/14,1,Org Carrot Apple,15.2,21,5,,167846,2
10/16/14,1,Org Apple,64,23,2,,168106,2
10/3/14,2,Org Apple,64,2,4,,168106,2
10/20/14,3,Smoothie Greens,15.2,11,3,,168131,2
10/12/14,4,Sweet Greens and Lemon,15.2,19,3,,168074,2
10/20/14,1,Apple Berry,15.2,24,4,,168158,2
10/20/14,2,Super Green,15.2,22,2,,168057,2
10/7/14,4,Super Green,15.2,3,5,,168057,2
10/22/14,4,Super Green,15.2,26,3,,168057,2
10/3/14,4,Super Green,15.2,18,4,,168057,2
10/7/14,4,Smoothie Greens,15.2,12,4,,168131,2
10/6/14,4,Smoothie Greens,15.2,17,4,,168131,2
10/12/14,4,Sweet Greens and Lemon,15.2,28,5,,168074,2
10/18/14,3,Sweet Greens and Lemon,15.2,26,1,,168074,2
10/13/14,2,Super Green,15.2,6,5,,168057,2
10/1/14,2,Super Green,15.2,28,1,,168057,2
10/18/14,2,Sweet Greens and Lemon,15.2,10,2,,168074,2
10/21/14,2,Reg Orange,15.2,19,6,27,168064,2
10/9/14,2,Smoothie Greens,15.2,29,2,,168131,2
10/7/14,2,Smoothie Greens,15.2,27,5,,168131,2
10/4/14,2,Smoothie Greens,15.2,24,2,,168131,2
10/3/14,2,Smoothie Greens,15.2,1,1,,168131,2
10/18/14,2,Super Green,15.2,9,2,,168057,2
10/15/14,2,Super Green,15.2,23,1,,168057,2
10/22/14,2,Super Green,15.2,6,5,,168057,2
10/13/14,2,Super Green,15.2,28,3,,168057,2
10/13/14,2,Super Green,15.2,14,1,,168057,2
10/10/14,2,Super Green,15.2,26,4,,168057,2
10/19/14,2,Org Apple,64,2,3,,168106,2
10/11/14,2,Org Apple,64,16,1,,168106,2
10/12/14,2,Org Strawberry Lemonade,15.2,10,3,26,168045,2
10/21/14,2,Org Strawberry Lemonade,15.2,28,4,22,168045,2
10/11/14,2,Reg Orange,15.2,5,4,,168064,2
10/13/14,2,Reg Orange,32,12,3,,168065,2
10/1/14,2,Reg Orange,64,27,1,,168188,2
10/19/14,2,Sweet Greens and Lemon,15.2,18,2,,168074,2
10/19/14,3,Sweet Greens Smoothie base,64,8,6,,168068,2
10/4/14,3,Sweet Greens Smoothie base,64,10,6,,168068,2
10/18/14,3,Org Orange,64,20,3,,168317,2
10/2/14,3,Org Orange,64,17,2,,168317,2
10/14/14,3,Org Lemonade,64,9,5,,168037,2
10/4/14,3,Org Orange,32,11,4,,168316,2
10/18/14,3,Org Strawberry Lemonade,15.2,25,3,24,168045,2
10/21/14,3,Org Strawberry Lemonade,15.2,21,2,22,168045,2
10/16/14,3,Org Lemonade,64,28,5,,168037,2
10/13/14,3,Org Lemonade,64,29,4,,168037,2
10/7/14,1,Reg Orange,128,7,3,,168189,3
10/5/14,1,Reg Orange,128,26,5,,168189,3
10/15/14,1,Reg Orange,128,17,5,,168189,3
10/15/14,1,Coconut Water Greens,15.2,8,1,,168129,3
10/21/14,1,Coconut Water Greens,15.2,16,3,,168129,3
10/16/14,1,Sweet Greens and Lemon,15.2,7,5,,168074,3
10/19/14,1,Sweet Greens and Lemon,15.2,2,1,,168074,3
10/7/14,1,Apple Berry,15.2,14,2,,168158,3
10/9/14,1,Apple Berry,15.2,13,5,,168158,3
10/1/14,2,Sweet Greens and Lemon,15.2,1,5,,168074,3
10/6/14,2,Sweet Greens and Lemon,15.2,1,2,,168074,3
10/6/14,2,Sweet Greens and Lemon,15.2,22,2,,168074,3
10/9/14,2,Sweet Greens and Lemon,15.2,19,2,,168074,3
10/9/14,2,Coconut Water Greens,15.2,14,1,,168129,3
10/11/14,2,Coconut Water Greens,15.2,4,6,,168129,3
10/2/14,2,Apple Berry,15.2,25,2,,168158,3
10/9/14,2,Apple Berry,15.2,24,4,,168158,3
10/4/14,2,Reg Orange,128,9,1,,168189,3
10/20/14,2,Reg Orange,128,13,4,,168189,3
10/14/14,3,Reg Orange,64,27,6,,168066,3
10/10/14,3,Org Orange,15.2,13,3,,168315,3
10/7/14,3,Org Orange,15.2,1,2,,168315,3
10/22/14,3,Org Orange,128,7,6,,168318,3
10/13/14,3,Reg Orange,64,17,2,,168188,3
10/6/14,3,Reg Orange,64,19,3,,168188,3
10/8/14,4,Sweet Greens and Lemon,15.2,7,6,,168074,3
10/6/14,4,Apple Berry,15.2,22,1,,168158,3
10/10/14,4,Sweet Greens and Lemon,15.2,20,5,,168074,3
10/4/14,4,Sweet Greens and Lemon,15.2,27,3,,168074,3
10/2/14,4,Apple Berry,15.2,18,1,,168158,3
10/15/14,4,Sweet Greens and Lemon,15.2,14,4,,168074,3
10/17/14,1,Reg Orange,128,18,5,,168189,1
10/19/14,1,Reg Orange,64,25,3,,168339,1
10/15/14,1,Strawberry Smoothie,64,3,1,,168145,1
10/20/14,1,Essential Greens,15.2,26,6,,168139,1
10/7/14,2,Essential Greens,15.2,15,1,,168139,1
10/3/14,2,Essential Greens,15.2,19,2,,168139,1
10/3/14,2,Coconut Water Greens,15.2,17,5,,168129,1
10/9/14,2,Apple Berry,15.2,7,1,,168158,1
10/21/14,2,Reg Orange,15.2,23,2,19,168064,2
10/18/14,2,Reg Orange,15.2,16,4,22,168064,2
10/20/14,2,Reg Orange,15.2,14,4,19,168064,2
10/6/14,2,Reg Orange,15.2,7,6,24,168064,2
10/18/14,2,OOJ,15.2,6,3,28,167831,2
10/10/14,2,Apple Berry,15.2,4,5,27,168158,1
10/18/14,2,Org Grapefruit,15.2,6,5,,168112,1
10/14/14,2,Sweet Greens and Lemon,15.2,19,5,,168074,1
10/6/14,2,Super Green,15.2,19,4,,168057,1
10/6/14,2,Org Apple,32,20,6,,168105,1
10/10/14,2,Essential Greens,15.2,29,5,,168139,1
10/2/14,2,Sweet Greens and Lemon,15.2,6,3,,168074,1
10/12/14,2,Apple Berry,15.2,25,4,20,168158,
10/11/14,2,Apple Berry,15.2,28,4,17,168158,
10/2/14,2,Apple Berry,15.2,23,4,27,168158,
10/2/14,2,Apple Berry,15.2,13,1,26,168158,
10/19/14,2,Sweet Greens and Lemon,15.2,1,5,25,168074,1
10/13/14,2,Sweet Greens and Lemon,15.2,5,3,,168074,1
10/13/14,2,Sweet Greens and Lemon,15.2,12,2,,168074,1
10/20/14,2,Sweet Greens and Lemon,15.2,19,6,,168074,1
10/18/14,2,Sweet Greens and Lemon,15.2,9,1,,168074,1
10/12/14,2,Sweet Greens and Lemon,15.2,11,4,,168074,1
10/20/14,2,Sweet Greens and Lemon,15.2,6,2,,168074,1
10/17/14,2,Sweet Greens and Lemon,15.2,22,4,,168074,1
10/18/14,2,Org Grapefruit,15.2,15,2,,168112,1
10/14/14,2,Coconut Water Greens,15.2,9,2,,168129,1
10/8/14,2,Coconut Water Greens,15.2,15,5,,168129,1
10/20/14,2,Reg Orange,128,4,1,,168189,1
10/4/14,2,Reg Orange,128,20,2,,168189,1
10/12/14,3,Org Apple,32,14,6,,168105,1
10/10/14,3,Org Apple,64,23,2,,168106,1
10/9/14,3,Reg Orange,32,26,2,,168065,1
10/7/14,4,Apple Berry,15.2,3,5,,168158,1
10/17/14,4,Org Grapefruit,15.2,10,5,,168112,1
10/1/14,4,Essential Greens,15.2,25,1,,168139,1
10/21/14,4,Sweet Greens and Lemon,15.2,29,3,,168074,1
10/8/14,4,Coconut Water Greens,15.2,6,1,,168129,1
10/20/14,1,Essential Greens,15.2,14,4,,168139,2
10/20/14,1,Essential Greens,15.2,26,2,,168139,2
10/9/14,2,Essential Greens,15.2,27,1,,168139,2
10/19/14,2,Essential Greens,15.2,8,3,,168139,2
10/4/14,2,Essential Greens,15.2,17,3,,168139,2
10/13/14,2,Essential Greens,15.2,24,3,,168139,2
10/22/14,2,Essential Greens,15.2,13,1,,168139,2
10/14/14,2,Essential Greens,15.2,13,4,,168139,2
10/20/14,2,Essential Greens,15.2,20,2,,168139,2
10/4/14,2,Reg Orange,15.2,18,1,,168348,2
10/2/14,2,Essential Greens,15.2,16,6,,168139,2
10/15/14,2,Essential Greens,15.2,21,1,,168139,2
10/14/14,2,Essential Greens,15.2,12,1,,168139,2
10/14/14,2,Grapefurit,32,18,5,,168123,2
10/6/14,2,Grapefurit,32,14,1,,168123,2
10/21/14,2,Grapefurit,59,11,6,,168124,2
10/12/14,2,Reg Orange,128,5,1,,163189,2
10/4/14,2,Org Grapefruit,64,25,5,,168106,2
10/15/14,2,Org Apple,64,26,5,,168106,2
10/6/14,2,Reg Orange,15.2,18,4,,168348,2
10/7/14,2,Reg Orange,15.2,27,5,,168348,2
10/5/14,2,Reg Orange,15.2,28,6,,168348,2
10/11/14,3,Org Apple,64,8,1,,168106,2
10/16/14,3,Org Grapefruit,32,20,3,,168113,2
10/5/14,3,Org Apple,64,21,1,,168106,2
10/6/14,3,Org Apple,32,11,3,,168105,2
10/10/14,3,Org Apple,32,3,6,,168105,2
10/18/14,3,Reg Orange,32,22,5,,168065,2
10/5/14,3,Reg Orange,32,19,4,,168065,2
10/12/14,3,Reg Orange,32,16,2,,168065,2
10/13/14,3,Reg Orange,128,10,4,,168189,2
10/19/14,3,Org Apple,64,6,5,,168106,2
10/17/14,4,Essential Greens,15.2,26,4,,168139,2
10/16/14,4,Essential Greens,15.2,19,2,,168139,2
10/8/14,4,Essential Greens,15.2,2,3,,168139,2
10/15/14,4,Essential Greens,15.2,11,2,,168139,2
10/22/14,4,Reg Orange,15.2,2,1,,168348,2
10/4/14,4,Reg Orange,15.2,25,3,,168348,2
10/3/14,4,Grapefurit,128,13,3,,168126,2
10/18/14,4,Grapefurit,128,22,2,,168126,2
10/5/14,4,Grapefurit,59,20,1,,168124,2
10/15/14,4,Grapefurit,64,29,4,,168325,2
10/14/14,4,Grapefurit,32,10,6,,168123,2
10/22/14,4,Essential Greens,64,15,5,,168141,2
10/4/14,4,Essential Greens,15.2,25,2,,168139,2
10/2/14,4,Essential Greens,32,27,4,,168140,2
10/14/14,4,Reg Orange,15.2,29,4,,168348,2
10/13/14,4,Essential Greens,15.2,27,2,,168139,2
10/17/14,2,Sweet Greens and Lemon,15.2,13,4,26,168074,
10/6/14,2,Apple Berry,15.2,28,6,20,,
10/17/14,2,Apple Berry,15.2,23,1,27,,
10/19/14,2,Apple Berry,15.2,9,6,17,,
10/2/14,2,Coconut Water Pineapple,15.2,4,4,18,168152,
10/15/14,2,Coconut Water Pineapple,15.2,1,5,18,168152,
10/20/14,2,Coconut Water Pineapple,15.2,16,1,28,168152,
10/18/14,2,Coconut Water Pineapple,15.2,20,5,17,168152,
10/15/14,1,Coconut Water Pineapple,15.2,28,2,,168152,1
10/2/14,1,Apple Berry,15.2,13,3,,168158,1
10/18/14,1,Orange Carrot Mango,15.2,2,6,,168202,1
10/22/14,1,Reg Orange,15.2,10,6,,168348,1
10/21/14,1,Essential Greens,32,7,1,,168140,1
10/10/14,2,Apple Berry,15.2,12,3,,168158,1
10/10/14,2,Apple Berry,15.2,2,2,,168158,1
10/10/14,2,Apple Berry,15.2,23,5,,168158,1
10/10/14,2,Apple Berry,15.2,17,4,,168158,1
10/9/14,2,Apple Berry,15.2,28,3,,168158,1
10/3/14,2,Essential Greens,15.2,21,1,,168140,1
10/16/14,2,Essential Greens,15.2,4,5,,168141,1
10/18/14,3,Sweet Greens and Lemon,15.2,13,2,,167407,1
10/10/14,3,Grapefurit,32,20,3,,168123,1
10/8/14,3,Reg Orange,128,7,2,,168189,1
10/6/14,3,Reg Orange,128,12,4,,168189,1
10/8/14,3,Reg Orange,128,3,1,,168189,1
10/14/14,3,Grapefurit,128,5,5,,168128,1
10/21/14,4,Apple Berry,15.2,27,6,,168158,1
10/21/14,4,Defense Up,15.2,5,5,,168184,1
10/10/14,4,Defense Up,15.2,21,4,,168184,1
10/9/14,4,Defense Up,15.2,18,2,,168184,1
10/11/14,4,Coconut Water Pineapple,15.2,4,5,,168152,1
10/20/14,4,Coconut Water Pineapple,15.2,14,4,,168152,1
10/10/14,2,Defense Up,15.2,28,3,2,168184,1
10/6/14,2,Defense Up,15.2,26,3,28,168184,1
10/12/14,2,Defense Up,15.2,2,4,17,168184,1
10/4/14,2,Defense Up,15.2,21,6,17,168184,1
10/9/14,2,Defense Up,15.2,20,6,21,168184,1
10/15/14,2,Defense Up,15.2,16,3,18,168184,1
10/16/14,2,Defense Up,15.2,25,4,18,168184,1
10/9/14,2,Defense Up,15.2,28,2,19,168184,1
10/11/14,2,Defense Up,15.2,11,6,17,168184,1
10/8/14,2,Defense Up,15.2,17,5,19,168184,1
10/14/14,2,Defense Up,15.2,25,2,21,168184,1
10/10/14,2,Defense Up,15.2,18,4,21,168184,1
10/15/14,2,Defense Up,15.2,1,2,20,168184,1
10/7/14,2,Defense Up,15.2,4,3,23,168184,1
10/4/14,2,Defense Up,15.2,26,4,23,168184,1
10/5/14,2,Defense Up,15.2,4,3,23,168184,1
10/14/14,2,Defense Up,15.2,20,1,23,168184,1
10/12/14,2,Coconut Water Pineapple,15.2,19,5,28,168152,1
10/16/14,2,Coconut Water Pineapple,15.2,16,6,18,168152,1
10/12/14,2,Coconut Water Pineapple,15.2,10,3,18,168152,1
10/12/14,2,Coconut Water Pineapple,15.2,16,4,,168152,1
10/21/14,2,Coconut Water Pineapple,15.2,9,4,,168152,1
10/15/14,2,Defense Up,15.2,23,4,,168184,1
10/16/14,2,Apple Berry,15.2,1,4,,168158,1
10/8/14,2,Apple Berry,15.2,29,1,,168158,1
10/18/14,2,Apple Berry,15.2,25,6,,168158,1
10/3/14,2,Apple Berry,15.2,9,3,,168158,1
10/4/14,2,Defense Up,15.2,18,3,,168184,1
10/15/14,4,Defense Up,15.2,23,6,,168184,2
10/7/14,3,Mango Carrot Smoothie,15.2,28,1,,168204,2
10/13/14,2,Lime,15.2,20,4,,168251,2
10/9/14,1,Lime,15.2,9,4,,168251,2
10/19/14,1,Coconut Water Pineapple,15.2,12,3,,168152,2
10/14/14,1,Essential Vegetable,15.2,1,2,,168198,2
10/20/14,1,Defense Up,15.2,1,2,,168184,2
10/10/14,3,Defense Up,15.2,22,5,,168184,2
10/22/14,3,Org. Sweet Greens & Ginger,15.2,12,3,,168261,2
10/8/14,3,Defense Up,15.2,1,2,,168184,2
10/4/14,3,Defense Up,15.2,17,6,,168184,2
10/12/14,2,Coconut Water Pineapple,15.2,6,1,,168152,2
10/15/14,2,Coconut Water Pineapple,15.2,24,3,,168152,2
10/16/14,2,Coconut Water Pineapple,15.2,10,4,,168152,2
10/18/14,2,Coconut Water Pineapple,15.2,12,4,,168152,2
10/15/14,2,Coconut Water Pineapple,15.2,6,2,,168152,2
10/15/14,2,Coconut Water Pineapple,15.2,10,1,,168152,2
10/19/14,2,Coconut Water Pineapple,15.2,19,5,,168152,2
10/17/14,2,Coconut Water Pineapple,15.2,28,6,,168152,2
10/11/14,2,Coconut Water Pineapple,15.2,8,6,,168152,2
10/8/14,2,Coconut Water Pineapple,15.2,22,6,,168152,2
10/9/14,2,Coconut Water Pineapple,15.2,5,5,,168152,2
10/2/14,2,Essential Vegetable,15.2,17,4,,168198,2
10/11/14,2,Essential Vegetable,15.2,22,5,,168198,2
10/16/14,2,Super Green,15.2,18,6,28,168433,2
10/1/14,2,Super Green,15.2,8,1,21,168433,2
10/2/14,2,Reg Orange,15.2,16,1,19,168433,
10/5/14,2,Reg Orange,15.2,5,6,21,168433,
10/2/14,2,Reg Orange,15.2,26,2,18,168433,
10/16/14,2,Org Orange,15.2,1,2,23,168691,
10/14/14,2,Reg Orange,15.2,4,6,25,168691,
10/22/14,2,Reg Orange,15.2,17,6,19,168691,
10/1/14,2,Reg Orange,15.2,12,1,21,168433,
10/17/14,4,Defense Up,,20,2,,168184,3
10/17/14,3,Defense Up,,25,6,,168339,3
10/19/14,3,Defense Up,,15,4,,168339,3
10/20/14,3,Grapefurit,,15,2,,168125,3
10/4/14,3,Grapefurit,,29,6,,168125,3
10/17/14,3,Coconut Water Pineapple,,3,3,,168153,3
10/3/14,1,Defense Up,,28,2,,168184,3
10/12/14,2,Defense Up,,14,3,,168184,3
10/1/14,3,O. Splendid Carrot,,11,3,,168268,3
10/20/14,4,Defense Up,,14,4,,168184,3
10/3/14,1,O. Sweet Ginger lemon,,20,1,,168261,3
10/16/14,2,O. Splendid Carrot,,18,1,,168268,3
10/7/14,4,OCM- Orange Carrot Mango,,14,4,,168202,3
10/20/14,4,SGG-Sweet Greens & Ginger,,22,2,,168261,3
10/13/14,4,O. Splendid Carrot,,27,3,,168268,3
10/8/14,4,O. Ruby Roots,,27,6,,168270,3
10/8/14,2,Coconut Water Pineapple,15.2,10,1,,168152,2
10/12/14,2,Coconut Water Pineapple,15.2,7,1,,168152,2
10/7/14,2,Coconut Water Pineapple,15.2,21,4,,168152,2
10/21/14,2,Coconut Water Pineapple,15.2,28,3,,168152,2
10/21/14,2,Coconut Water Pineapple,64,29,3,,168152,2
10/11/14,2,Coconut Water Pineapple,64,12,5,,168152,2
10/21/14,2,O. Grapefuirt,64,6,1,,168325,2
10/14/14,2,O. Grapefuirt,64,28,1,,168191,2
10/5/14,2,EG-Essential Greens,15.2,9,1,,168140,2
10/2/14,2,Lime,15.2,25,4,,168250,2
10/5/14,2,MCS-Mango Carrot Smoothy,15.2,10,2,,168204,2
10/10/14,2,OCM- Orange Carrot Mango,15.2,12,2,,168202,2
10/13/14,2,OCM- Orange Carrot Mango,15.2,6,1,,168202,2
10/11/14,2,Apple Berry,15.2,26,3,,168158,2
10/16/14,2,Apple Berry,15.2,9,4,,168158,2
10/4/14,2,OSB-Organic Sweet Burn,15.2,25,4,,168145,2
10/4/14,2,OO-Oraganic Orange,15.2,28,3,,168315,2
10/1/14,2,Grapefurit,15.2,27,5,,168124,2
10/5/14,2,Reg Orange,15.2,25,1,,168189,2
10/10/14,2,Reg Orange,15.2,20,5,,168189,2
10/6/14,2,Grapefurit,15.2,12,1,,168126,2
10/18/14,3,Apple Berry,15.2,5,3,,168158,2
10/7/14,3,Apple Berry,15.2,2,1,,168158,2
10/15/14,3,Coconut Water Pineapple,15.2,13,2,,168182,2
10/16/14,3,Coconut Water Pineapple,15.2,13,1,,168182,2
10/12/14,3,Defense Up,15.2,18,2,,168184,2
10/13/14,3,EV-Essential Veggies,15.2,20,2,,168198,2
10/2/14,3,EV-Essential Veggies,15.2,25,6,,168198,2
10/5/14,3,Apple Berry,15.2,8,2,,168158,2
10/14/14,4,Apple Berry,15.2,21,6,,168158,2
10/8/14,1,Super Green,15.2,3,4,,168256,1
10/10/14,1,Defense Up,15.2,8,3,,168184,1
10/19/14,1,Reg Orange,15.2,1,2,,168353,1
10/1/14,2,Super Green,15.2,3,5,,168256,1
10/1/14,2,Pineapple,64,20,4,,168243,1
10/13/14,2,Defense Up,15.2,1,3,,168184,1
10/13/14,3,,15.2,8,2,,168064,1
10/1/14,3,,15.2,27,6,,168064,1
10/9/14,3,Essential Greens,32,3,1,,168140,1
10/13/14,3,Pineapple,64,20,5,,168243,1
10/18/14,3, Strawberry Smoothy,64,11,2,,168143,1
10/8/14,4,Defense Up,15.2,8,2,,168184,1
10/3/14,4,Super Green,15.2,16,6,,168256,1
10/17/14,6,Super Green,15.2,16,4,,168256,1
10/17/14,4,Defense Up,15.2,29,5,,168184,1
10/14/14,4,Defense Up,15.2,14,3,,168184,1
10/14/14,4,Super Green,15.2,4,1,,168256,1
10/14/14,4,Pineapple,15.2,17,3,,168243,1
10/19/14,4,Defense Up,15.2,28,6,,168184,1
10/7/14,4,Defense Up,15.2,27,3,,168184,1
10/11/14,4,Reg Orange,15.2,20,1,,168353,1
10/18/14,1,Reg Orange,15.2,18,4,,168353,2
10/17/14,1,Reg Orange,15.2,16,5,,168353,2
10/8/14,1,Reg Orange,15.2,19,2,,168353,2
10/15/14,1,O. Avocado Greens,15.2,5,6,,168258,2
10/12/14,1,SGL-Sweet Greens & Lemon,15.2,24,4,,168266,2
10/8/14,1,SGL-Sweet Greens & Lemon,15.2,20,5,,168266,2
10/3/14,1,SGL-Sweet Greens & Lemon,15.2,18,6,,168266,2
10/18/14,1,CPW-Coconut Pineapple Water,15.2,18,6,,168280,2
10/4/14,1,Reg Orange,15.2,10,4,,168353,2
10/3/14,3,Lemon,15.2,20,5,,168247,2
10/10/14,3,Lemon,15.2,18,2,,168247,2
10/7/14,3,Essential Greens,15.2,24,4,,168140,2
10/17/14,3,Lemon,15.2,16,1,,168247,2
10/18/14,4,Super Green,15.2,17,1,,168256,2
10/14/14,4,Reg Orange,15.2,15,6,,168353,2
10/19/14,4,Reg Orange,15.2,3,6,,168353,2
10/21/14,4,Reg Orange,15.2,4,4,,168353,2
10/19/14,4,SGL-Sweet Greens & Lemon,15.2,12,1,,168266,2
10/4/14,4,Defense Up,15.2,24,5,,138184,2
10/15/14,2,Super Green,15.2,20,5,,168256,2
10/14/14,2,Super Green,15.2,6,1,,168256,2
10/21/14,2,Super Green,15.2,4,2,,168256,2
10/22/14,2,Super Green,15.2,8,2,,168256,2
10/10/14,2,Super Green,15.2,7,4,,168256,2
10/9/14,2,SGL-Sweet Greens & Lemon,32,27,5,,168265,2
10/12/14,2,Lemon,15.2,2,2,,168246,2
10/14/14,2,SGL-Sweet Greens & Lemon,15.2,10,1,,168265,2
10/14/14,2,SGL-Sweet Greens & Lemon,15.2,13,2,,168266,2
10/1/14,2,SGL-Sweet Greens & Lemon,15.2,12,2,,168266,2
10/22/14,2,SGL-Sweet Greens & Lemon,15.2,14,3,,168266,2
10/7/14,4,CPW-Coconut Pineapple Water,15.2,16,2,,167922,2
10/4/14,4,SGL-Sweet Greens & Lemon,15.2,8,2,,168266,2
10/21/14,4,CPW-Coconut Pineapple Water,15.2,13,6,,168280,2
10/10/14,4,SGL-Sweet Greens & Lemon,15.2,2,4,,168266,3
10/5/14,4,SGL-Sweet Greens & Lemon,15.2,26,2,,168266,3
10/11/14,4,SGL-Sweet Greens & Lemon,15.2,23,2,,168266,3
10/22/14,4,CPW-Coconut Pineapple Water,15.2,2,2,,168280,3
10/7/14,4,CPW-Coconut Pineapple Water,15.2,15,5,,168280,3
10/17/14,3,Lemon,128,25,6,,168251,3
10/10/14,3,Lemon,128,11,1,,168251,3
10/22/14,3,Lemon,128,18,1,,168247,3
10/16/14,3,Lemon,128,29,2,,168247,3
10/20/14,3,Lemon,64,18,3,,168246,3
10/21/14,3,SGL-Sweet Greens & Lemon,32,20,3,,168265,3
10/17/14,1,CPW-Coconut Pineapple Water,15.2,11,3,,168280,3
10/21/14,1,CPW-Coconut Pineapple Water,15.2,19,3,,168280,3
10/8/14,6,SGL-Sweet Greens & Lemon,15.2,26,2,,168266,3
10/14/14,6,O. Avocado Greens,15.2,16,1,,168258,3
10/5/14,6,CPW-Coconut Pineapple Water,15.2,26,5,,168280,3
10/5/14,6,CPW-Coconut Pineapple Water,15.2,8,3,,168280,3
10/2/14,2,CPW-Coconut Pineapple Water,15.2,21,2,,168280,3
10/8/14,2,SGL-Sweet Greens & Lemon,15.2,28,5,,168255,3
10/2/14,2,O. Avocado Greens,15.2,3,4,,168258,3
10/15/14,2,Lemon,15.2,10,1,,165281,3
10/6/14,4,CPW-Coconut Pineapple Water,15.2,27,2,,168280,1
10/19/14,4,CPW-Coconut Pineapple Water,15.2,10,2,,168280,1
10/21/14,4,Defense Up,15.2,7,3,,168184,1
10/15/14,6,OO-Oraganic Orange,15.2,16,4,,168433,1
10/5/14,6,SGL-Sweet Greens & Lemon,15.2,14,1,,168682,1
10/17/14,1,OL-Organic Lemon,15.2,20,4,,168406,2
10/21/14,1,OL-Organic Lemon,15.2,10,2,,168406,2
10/10/14,1,OSL-Organic Spicy Lemonade,15.2,17,4,,168409,2
10/20/14,1,OGL-Organic Ginger Lemonade,15.2,20,6,,168417,2
10/8/14,1,OO-Oraganic Orange,15.2,24,5,,168692,2
10/15/14,1,OO-Oraganic Orange,15.2,16,4,,168692,2
10/17/14,1,Super Green,15.2,29,5,,168424,2
10/5/14,4,Super Green,15.2,4,2,,168424,2
10/13/14,4,PP-Protein Power,15.2,18,4,,168404,2
10/10/14,4,SG-Sweet Green,15.2,20,5,,168682,2
10/11/14,1,O. Strawberry Lemonade,15.2,19,1,,168416,3
10/11/14,1,Reg Orange,15.2,9,3,,168433,3
10/17/14,1,Reg Orange,15.2,25,5,,168433,3
10/22/14,1,Reg Orange,15.2,15,6,,168433,3
10/15/14,1,Reg Orange,15.2,29,6,,168433,3
10/8/14,1,OO-Oraganic Orange,15.2,21,1,,168691,3
10/6/14,1,OO-Oraganic Orange,15.2,25,6,,168691,3
10/9/14,1,OO-Oraganic Orange,15.2,18,5,,168691,3
10/14/14,1,Super Green,15.2,15,1,,168424,3
10/5/14,1,Super Green,15.2,13,4,,168424,3
10/11/14,1,Super Green,15.2,18,4,,168424,3
10/3/14,4,Super Green,15.2,12,4,,168424,3
10/10/14,4,Super Green,15.2,15,4,,168424,3
10/21/14,4,OSL-Organic Spicy Lemonade,15.2,7,3,,168409,3
10/15/14,4,OSL-Organic Spicy Lemonade,15.2,7,5,,168409,3
10/16/14,4,OGL-Organic Ginger Lemonade,15.2,9,6,,168417,3
10/8/14,4,OGL-Organic Ginger Lemonade,15.2,23,5,,168417,3
10/16/14,4,Super Green,15.2,10,2,,168424,3
10/13/14,2,OO-Oraganic Orange,15.2,13,6,,168691,1
10/16/14,2,OO-Oraganic Orange,15.2,18,2,,168691,1
10/13/14,1,O. Strawberry Lemonade,15.2,26,6,,168413,1
10/2/14,1,Reg Orange,15.2,24,6,,138433,1
10/10/14,1,O. Strawberry Lemonade,64,14,6,,138414,1
10/17/14,1,Super Green,32,6,6,,168425,1
10/10/14,1,SGL-Sweet Greens & Lemon,15.2,20,1,,168682,1
10/1/14,1,SGB-Sweet Green Base,64,18,1,,168440,1
10/20/14,2,OO-Oraganic Orange,15.2,12,5,,168691,1
10/19/14,2,OO-Oraganic Orange,15.2,23,4,,168691,1
10/12/14,2,Reg Orange,15.2,28,4,,168433,1
10/12/14,2,Reg Orange,15.2,14,2,,168433,1
